이미지,X1,Y1,X2,Y2,라벨
photo_020_aug_1.jpg,160,58,510,378,part
photo_020_aug_2.jpg,103,2,532,414,part
photo_020_aug_3.jpg,130,58,480,378,part
photo_020_aug_4.jpg,130,58,480,378,part
photo_020_aug_5.jpg,100,4,564,449,part
photo_020_aug_6.jpg,113,50,417,329,part
photo_020_aug_7.jpg,139,50,444,329,part
photo_020_aug_8.jpg,160,58,510,378,part
photo_020_aug_10.jpg,142,63,527,415,part
photo_021_aug_1.jpg,119,88,416,345,part
photo_021_aug_2.jpg,179,82,456,323,part
photo_021_aug_3.jpg,98,43,475,392,part
photo_021_aug_4.jpg,156,54,561,442,part
photo_021_aug_5.jpg,202,93,514,364,part
photo_021_aug_6.jpg,193,85,523,376,part
photo_021_aug_7.jpg,181,83,462,327,part
photo_021_aug_8.jpg,202,93,514,364,part
photo_021_aug_9.jpg,172,25,635,466,part
photo_021_aug_10.jpg,145,107,507,421,part
photo_022_aug_1.jpg,170,102,476,367,part
photo_022_aug_2.jpg,170,102,476,367,part
photo_022_aug_3.jpg,195,121,558,436,part
photo_022_aug_4.jpg,170,102,476,367,part
photo_022_aug_5.jpg,126,49,514,418,part
photo_022_aug_6.jpg,170,102,476,367,part
photo_022_aug_7.jpg,125,48,515,419,part
photo_022_aug_8.jpg,164,102,470,367,part
photo_022_aug_9.jpg,134,68,497,402,part
photo_022_aug_10.jpg,189,113,530,409,part
photo_023_aug_1.jpg,134,105,447,438,part
photo_023_aug_2.jpg,109,83,323,315,part
photo_023_aug_3.jpg,221,92,523,411,part
photo_023_aug_4.jpg,205,54,540,403,part
photo_023_aug_5.jpg,215,67,531,399,part
photo_023_aug_6.jpg,133,101,398,387,part
photo_023_aug_7.jpg,205,86,430,328,part
photo_023_aug_8.jpg,127,96,378,367,part
photo_023_aug_9.jpg,287,120,605,462,part
photo_023_aug_10.jpg,151,115,450,437,part
photo_024_aug_1.jpg,114,78,418,339,part
photo_024_aug_2.jpg,141,104,474,381,part
photo_024_aug_3.jpg,128,86,492,409,part
photo_024_aug_4.jpg,169,95,557,432,part
photo_024_aug_5.jpg,165,115,443,333,part
photo_024_aug_6.jpg,181,127,486,366,part
photo_024_aug_7.jpg,148,91,487,385,part
photo_024_aug_8.jpg,152,93,507,401,part
photo_024_aug_9.jpg,161,95,513,395,part
photo_024_aug_10.jpg,144,116,424,334,part
photo_025_aug_1.jpg,169,111,542,371,part
photo_025_aug_2.jpg,169,111,542,371,part
photo_025_aug_3.jpg,128,30,572,419,part
photo_025_aug_4.jpg,90,102,433,341,part
photo_025_aug_5.jpg,86,97,414,326,part
photo_025_aug_6.jpg,108,122,519,408,part
photo_025_aug_7.jpg,88,99,445,353,part
photo_025_aug_8.jpg,85,88,489,390,part
photo_025_aug_9.jpg,128,29,576,422,part
photo_025_aug_10.jpg,97,111,471,371,part
photo_026_aug_1.jpg,132,86,452,315,part
photo_026_aug_2.jpg,47,43,476,428,part
photo_026_aug_3.jpg,162,105,552,384,part
photo_026_aug_4.jpg,79,94,487,399,part
photo_026_aug_5.jpg,46,40,473,428,part
photo_026_aug_7.jpg,136,88,464,322,part
photo_026_aug_8.jpg,88,105,478,384,part
photo_026_aug_9.jpg,88,105,478,384,part
photo_026_aug_10.jpg,112,45,588,477,part
photo_027_aug_2.jpg,79,85,441,348,part
photo_027_aug_3.jpg,84,91,468,369,part
photo_027_aug_4.jpg,84,91,468,369,part
photo_027_aug_5.jpg,66,60,459,365,part
photo_027_aug_6.jpg,51,0,522,425,part
photo_027_aug_7.jpg,70,76,394,311,part
photo_027_aug_8.jpg,78,81,474,375,part
photo_027_aug_9.jpg,84,91,468,369,part
photo_027_aug_10.jpg,74,80,414,326,part
photo_028_aug_1.jpg,60,60,531,463,part
photo_028_aug_2.jpg,75,109,424,374,part
photo_028_aug_3.jpg,72,105,388,342,part
photo_028_aug_4.jpg,48,81,473,473,part
photo_028_aug_5.jpg,63,92,340,299,part
photo_028_aug_6.jpg,221,116,570,378,part
photo_028_aug_7.jpg,69,101,370,327,part
photo_028_aug_8.jpg,67,98,360,317,part
photo_028_aug_9.jpg,218,115,561,372,part
photo_028_aug_10.jpg,218,115,561,372,part
photo_029_aug_1.jpg,94,94,417,343,part
photo_029_aug_2.jpg,104,103,461,379,part
photo_029_aug_3.jpg,217,91,533,335,part
photo_029_aug_4.jpg,94,94,417,343,part
photo_029_aug_5.jpg,94,94,417,343,part
photo_029_aug_6.jpg,211,80,587,396,part
photo_029_aug_7.jpg,183,75,453,284,part
photo_029_aug_8.jpg,71,14,468,373,part
photo_029_aug_9.jpg,192,14,639,420,part
photo_029_aug_10.jpg,92,82,457,374,part
photo_030_aug_1.jpg,247,95,523,344,part
photo_030_aug_2.jpg,9,111,346,431,part
photo_030_aug_3.jpg,208,98,507,382,part
photo_030_aug_4.jpg,268,118,628,455,part
photo_030_aug_5.jpg,287,104,554,334,part
photo_030_aug_6.jpg,24,104,314,361,part
photo_030_aug_7.jpg,284,102,548,330,part
photo_030_aug_8.jpg,302,109,584,351,part
photo_030_aug_10.jpg,312,113,602,363,part
photo_032_aug_1.jpg,29,33,463,425,part
photo_032_aug_2.jpg,26,25,433,395,part
photo_032_aug_3.jpg,13,70,450,480,part
photo_032_aug_4.jpg,46,78,351,335,part
photo_032_aug_5.jpg,258,94,624,404,part
photo_032_aug_6.jpg,263,96,636,412,part
photo_032_aug_9.jpg,53,89,397,380,part
photo_032_aug_10.jpg,53,89,397,380,part
photo_033_aug_1.jpg,107,101,604,479,part
photo_033_aug_2.jpg,128,86,549,406,part
photo_033_aug_3.jpg,114,76,491,362,part
photo_033_aug_4.jpg,120,76,566,425,part
photo_033_aug_5.jpg,88,20,590,458,part
photo_033_aug_6.jpg,81,27,588,476,part
photo_033_aug_7.jpg,46,16,566,480,part
photo_033_aug_8.jpg,49,33,472,396,part
photo_033_aug_9.jpg,83,79,470,373,part
photo_033_aug_10.jpg,41,1,559,472,part
photo_034_aug_1.jpg,0,16,418,387,part
photo_034_aug_2.jpg,263,120,615,376,part
photo_034_aug_3.jpg,23,123,392,395,part
photo_034_aug_4.jpg,235,63,620,374,part
photo_034_aug_5.jpg,0,7,450,413,part
photo_034_aug_6.jpg,263,120,615,376,part
photo_034_aug_7.jpg,2,107,432,480,part
photo_034_aug_8.jpg,263,120,615,376,part
photo_034_aug_9.jpg,0,46,458,433,part
photo_034_aug_10.jpg,25,120,377,376,part
photo_036_aug_2.jpg,172,108,584,437,part
photo_036_aug_3.jpg,118,57,520,406,part
photo_036_aug_4.jpg,116,74,399,301,part
photo_036_aug_5.jpg,129,68,515,395,part
photo_036_aug_6.jpg,126,68,513,395,part
photo_036_aug_7.jpg,165,105,567,427,part
photo_036_aug_8.jpg,138,87,470,352,part
photo_036_aug_9.jpg,146,92,496,372,part
photo_036_aug_10.jpg,115,48,531,416,part
photo_037_aug_1.jpg,144,3,483,336,part
photo_037_aug_2.jpg,232,91,537,376,part
photo_037_aug_3.jpg,207,77,565,420,part
photo_037_aug_4.jpg,100,92,406,379,part
photo_037_aug_5.jpg,211,79,547,399,part
photo_037_aug_6.jpg,107,98,435,405,part
photo_037_aug_7.jpg,87,71,419,386,part
photo_037_aug_8.jpg,234,92,540,379,part
photo_037_aug_10.jpg,207,52,562,392,part
photo_038_aug_1.jpg,70,76,477,397,part
photo_038_aug_2.jpg,70,76,477,397,part
photo_038_aug_3.jpg,70,76,477,397,part
photo_038_aug_4.jpg,50,48,433,361,part
photo_038_aug_5.jpg,163,76,570,397,part
photo_038_aug_6.jpg,70,76,477,397,part
photo_038_aug_8.jpg,147,68,516,359,part
photo_038_aug_9.jpg,32,5,503,423,part
photo_038_aug_10.jpg,147,69,517,360,part
photo_039_aug_1.jpg,123,38,598,379,part
photo_039_aug_2.jpg,10,75,434,342,part
photo_039_aug_3.jpg,0,42,439,384,part
photo_039_aug_4.jpg,0,31,530,480,part
photo_039_aug_5.jpg,112,35,640,480,part
photo_039_aug_6.jpg,153,85,628,384,part
photo_039_aug_7.jpg,108,0,640,434,part
photo_039_aug_10.jpg,12,85,487,384,part
photo_040_aug_1.jpg,22,99,374,318,part
photo_040_aug_2.jpg,173,54,637,400,part
photo_040_aug_3.jpg,25,118,442,376,part
photo_040_aug_4.jpg,2,75,490,480,part
photo_040_aug_5.jpg,145,54,516,323,part
photo_040_aug_6.jpg,23,122,478,412,part
photo_040_aug_7.jpg,23,104,391,332,part
photo_040_aug_9.jpg,0,11,480,413,part
photo_040_aug_10.jpg,0,5,482,414,part
photo_041_aug_1.jpg,299,98,551,334,part
photo_041_aug_3.jpg,29,108,307,367,part
photo_041_aug_4.jpg,4,95,281,361,part
photo_041_aug_5.jpg,277,91,510,309,part
photo_041_aug_6.jpg,2,130,372,480,part
photo_041_aug_7.jpg,296,97,547,331,part
photo_041_aug_8.jpg,256,55,515,301,part
photo_041_aug_9.jpg,335,110,617,374,part
photo_041_aug_10.jpg,30,109,309,370,part
photo_044_aug_1.jpg,138,128,623,368,part
photo_044_aug_2.jpg,15,124,503,369,part
photo_044_aug_3.jpg,112,99,552,343,part
photo_044_aug_4.jpg,138,128,623,368,part
photo_044_aug_5.jpg,1,84,516,393,part
photo_044_aug_6.jpg,0,84,536,409,part
photo_044_aug_7.jpg,138,128,623,368,part
photo_044_aug_8.jpg,132,122,596,352,part
photo_044_aug_9.jpg,17,128,502,368,part
photo_045_aug_1.jpg,80,36,479,379,part
photo_045_aug_2.jpg,105,71,456,347,part
photo_045_aug_4.jpg,122,83,527,401,part
photo_045_aug_5.jpg,117,69,529,402,part
photo_045_aug_6.jpg,72,18,489,392,part
photo_045_aug_7.jpg,123,79,508,383,part
photo_045_aug_8.jpg,109,63,503,383,part
photo_045_aug_9.jpg,66,6,563,471,part
photo_045_aug_10.jpg,59,3,460,376,part
photo_046_aug_2.jpg,8,107,389,347,part
photo_046_aug_3.jpg,247,96,635,348,part
photo_046_aug_4.jpg,221,93,554,303,part
photo_046_aug_5.jpg,0,62,405,353,part
photo_046_aug_6.jpg,252,107,632,346,part
photo_046_aug_7.jpg,0,91,423,457,part
photo_046_aug_9.jpg,7,100,364,325,part
photo_046_aug_10.jpg,7,99,360,321,part
photo_049_aug_2.jpg,102,23,538,352,part
photo_049_aug_3.jpg,12,73,500,411,part
photo_049_aug_4.jpg,94,0,599,417,part
photo_049_aug_5.jpg,99,0,640,447,part
photo_049_aug_6.jpg,133,51,632,407,part
photo_049_aug_7.jpg,0,25,537,480,part
photo_049_aug_8.jpg,27,98,553,437,part
photo_049_aug_10.jpg,125,72,513,323,part
photo_050_aug_1.jpg,38,115,501,378,part
photo_050_aug_3.jpg,143,97,532,318,part
photo_050_aug_4.jpg,37,110,478,360,part
photo_050_aug_5.jpg,36,107,466,351,part
photo_050_aug_7.jpg,43,129,562,423,part
photo_050_aug_9.jpg,26,105,566,454,part
photo_050_aug_10.jpg,35,104,454,342,part
photo_051_aug_1.jpg,42,107,417,407,part
photo_051_aug_3.jpg,197,84,634,480,part
photo_051_aug_4.jpg,249,89,605,379,part
photo_051_aug_6.jpg,42,107,420,410,part
photo_051_aug_7.jpg,39,99,386,377,part
photo_051_aug_8.jpg,22,61,468,442,part
photo_051_aug_9.jpg,246,95,607,391,part
photo_051_aug_10.jpg,25,68,401,383,part
photo_053_aug_1.jpg,22,102,482,354,part
photo_053_aug_2.jpg,158,102,618,354,part
photo_053_aug_3.jpg,128,54,640,449,part
photo_053_aug_5.jpg,150,91,626,373,part
photo_053_aug_6.jpg,132,62,640,432,part
photo_053_aug_8.jpg,158,102,618,354,part
photo_053_aug_9.jpg,0,64,505,427,part
photo_053_aug_10.jpg,132,61,640,434,part
photo_054_aug_1.jpg,166,103,621,363,part
photo_054_aug_2.jpg,18,102,470,359,part
photo_054_aug_4.jpg,19,103,474,363,part
photo_054_aug_5.jpg,15,92,478,368,part
photo_054_aug_6.jpg,165,102,621,363,part
photo_054_aug_7.jpg,116,14,570,360,part
photo_054_aug_8.jpg,4,62,491,383,part
photo_054_aug_9.jpg,8,98,532,427,part
photo_055_aug_1.jpg,21,88,366,340,part
photo_055_aug_2.jpg,5,114,386,434,part
photo_055_aug_4.jpg,258,114,632,418,part
photo_055_aug_5.jpg,232,94,498,275,part
photo_055_aug_6.jpg,242,17,625,342,part
photo_055_aug_7.jpg,25,102,304,289,part
photo_055_aug_8.jpg,14,33,390,342,part
photo_055_aug_9.jpg,14,35,389,342,part
photo_055_aug_10.jpg,6,116,392,451,part
photo_057_aug_1.jpg,39,90,453,312,part
photo_057_aug_2.jpg,70,91,488,315,part
photo_057_aug_3.jpg,19,17,593,480,part
photo_057_aug_4.jpg,71,91,489,315,part
photo_057_aug_5.jpg,85,111,592,382,part
photo_057_aug_7.jpg,46,17,620,480,part
photo_057_aug_8.jpg,54,126,631,435,part
photo_057_aug_10.jpg,85,111,592,382,part
photo_058_aug_1.jpg,92,163,505,407,part
photo_058_aug_2.jpg,138,168,546,402,part
photo_058_aug_3.jpg,81,87,552,480,part
photo_058_aug_4.jpg,94,168,502,402,part
photo_058_aug_5.jpg,138,168,546,402,part
photo_058_aug_6.jpg,45,80,473,420,part
photo_058_aug_7.jpg,138,168,546,402,part
photo_058_aug_8.jpg,89,155,512,416,part
photo_058_aug_9.jpg,94,168,502,402,part
photo_058_aug_10.jpg,108,194,580,464,part
photo_059_aug_1.jpg,127,56,490,358,part
photo_059_aug_2.jpg,137,10,631,471,part
photo_059_aug_3.jpg,117,8,541,405,part
photo_059_aug_4.jpg,144,73,481,340,part
photo_059_aug_5.jpg,143,65,447,306,part
photo_059_aug_6.jpg,180,83,564,386,part
photo_059_aug_7.jpg,144,73,481,340,part
photo_059_aug_8.jpg,120,50,494,365,part
photo_059_aug_9.jpg,90,16,546,443,part
photo_059_aug_10.jpg,159,73,496,340,part
photo_060_aug_1.jpg,37,168,495,363,part
photo_060_aug_2.jpg,37,168,495,363,part
photo_060_aug_5.jpg,37,168,495,363,part
photo_060_aug_6.jpg,32,156,502,381,part
photo_060_aug_7.jpg,145,168,603,363,part
photo_060_aug_8.jpg,30,136,401,294,part
photo_060_aug_9.jpg,133,150,609,392,part
photo_060_aug_10.jpg,33,100,530,471,part
photo_061_aug_1.jpg,131,86,604,373,part
photo_061_aug_2.jpg,30,80,512,382,part
photo_061_aug_3.jpg,132,87,604,372,part
photo_061_aug_5.jpg,132,87,604,372,part
photo_061_aug_6.jpg,111,56,626,420,part
photo_061_aug_7.jpg,36,87,508,372,part
photo_061_aug_8.jpg,0,16,547,480,part
photo_061_aug_9.jpg,42,103,604,442,part
photo_061_aug_10.jpg,128,81,608,380,part
photo_062_aug_1.jpg,98,0,640,436,part
photo_062_aug_2.jpg,7,86,494,378,part
photo_062_aug_3.jpg,120,31,640,407,part
photo_062_aug_4.jpg,0,67,549,450,part
photo_062_aug_5.jpg,143,84,623,372,part
photo_062_aug_6.jpg,7,86,494,378,part
photo_062_aug_7.jpg,7,86,494,378,part
photo_062_aug_8.jpg,146,86,632,378,part
photo_062_aug_9.jpg,0,30,533,480,part
photo_062_aug_10.jpg,9,100,575,440,part
photo_063_aug_1.jpg,5,37,330,340,part
photo_063_aug_2.jpg,260,86,491,291,part
photo_063_aug_3.jpg,28,113,329,380,part
photo_063_aug_4.jpg,321,100,616,362,part
photo_063_aug_5.jpg,5,37,348,357,part
photo_063_aug_6.jpg,27,108,315,363,part
photo_063_aug_7.jpg,325,108,613,363,part
photo_063_aug_8.jpg,276,120,640,468,part
photo_063_aug_9.jpg,27,108,315,363,part
photo_063_aug_10.jpg,284,116,640,452,part
photo_065_aug_2.jpg,175,108,536,325,part
photo_065_aug_3.jpg,159,77,561,373,part
photo_065_aug_4.jpg,104,108,465,325,part
photo_065_aug_5.jpg,175,108,536,325,part
photo_065_aug_6.jpg,68,59,487,406,part
photo_065_aug_7.jpg,99,89,490,348,part
photo_065_aug_8.jpg,93,67,500,361,part
photo_065_aug_9.jpg,104,108,465,325,part
photo_065_aug_10.jpg,75,60,549,472,part
photo_066_aug_1.jpg,0,0,546,410,part
photo_066_aug_2.jpg,0,5,637,477,part
photo_066_aug_3.jpg,0,0,640,480,part
photo_066_aug_4.jpg,0,0,640,480,part
photo_066_aug_5.jpg,13,31,638,469,part
photo_066_aug_6.jpg,37,79,612,424,part
photo_066_aug_9.jpg,27,79,603,424,part
photo_068_aug_1.jpg,80,78,549,442,part
photo_068_aug_2.jpg,98,118,520,398,part
photo_068_aug_3.jpg,89,93,581,462,part
photo_068_aug_4.jpg,108,97,551,414,part
photo_068_aug_5.jpg,110,111,489,357,part
photo_068_aug_6.jpg,111,134,568,431,part
photo_068_aug_7.jpg,102,123,518,394,part
photo_068_aug_8.jpg,63,65,481,388,part
photo_068_aug_9.jpg,63,41,478,399,part
photo_068_aug_10.jpg,98,118,499,379,part
photo_069_aug_1.jpg,145,92,623,393,part
photo_069_aug_2.jpg,145,92,623,393,part
photo_069_aug_3.jpg,121,76,518,327,part
photo_069_aug_4.jpg,17,92,494,393,part
photo_069_aug_5.jpg,145,92,623,393,part
photo_069_aug_6.jpg,145,92,623,393,part
photo_069_aug_7.jpg,148,93,632,399,part
photo_069_aug_8.jpg,145,92,623,393,part
photo_069_aug_9.jpg,19,105,564,448,part
photo_069_aug_10.jpg,0,0,535,445,part
photo_070_aug_1.jpg,34,102,504,404,part
photo_070_aug_3.jpg,118,106,604,419,part
photo_070_aug_4.jpg,83,15,640,478,part
photo_070_aug_6.jpg,118,106,604,419,part
photo_070_aug_8.jpg,83,39,574,415,part
photo_070_aug_9.jpg,0,0,561,480,part
photo_071_aug_1.jpg,181,57,614,399,part
photo_071_aug_2.jpg,176,18,640,425,part
photo_071_aug_3.jpg,199,116,638,435,part
photo_071_aug_4.jpg,213,125,618,396,part
photo_071_aug_5.jpg,17,102,346,320,part
photo_071_aug_6.jpg,189,59,640,416,part
photo_071_aug_7.jpg,22,125,427,396,part
photo_071_aug_8.jpg,181,35,640,422,part
photo_071_aug_9.jpg,213,125,618,396,part
photo_071_aug_10.jpg,213,126,619,396,part
photo_074_aug_2.jpg,31,101,474,409,part
photo_074_aug_3.jpg,31,101,474,409,part
photo_074_aug_4.jpg,0,49,530,480,part
photo_074_aug_6.jpg,31,101,474,409,part
photo_074_aug_7.jpg,0,0,520,461,part
photo_074_aug_8.jpg,165,101,609,409,part
photo_074_aug_9.jpg,3,63,514,480,part
photo_074_aug_10.jpg,25,81,384,331,part
photo_075_aug_1.jpg,49,71,522,434,part
photo_075_aug_3.jpg,139,120,562,400,part
photo_075_aug_4.jpg,139,120,562,400,part
photo_075_aug_5.jpg,77,120,501,400,part
photo_075_aug_7.jpg,107,41,603,454,part
photo_075_aug_8.jpg,139,120,562,400,part
photo_075_aug_10.jpg,86,50,590,480,part
photo_076_aug_1.jpg,0,17,399,386,part
photo_076_aug_2.jpg,27,100,359,381,part
photo_076_aug_3.jpg,27,97,348,369,part
photo_076_aug_4.jpg,281,100,612,381,part
photo_076_aug_6.jpg,253,43,634,385,part
photo_076_aug_7.jpg,29,106,383,407,part
